	cellLine	tsne-2d-one	tsne-2d-two
695	MCF102A	31.337584	-10.078118
696	MCF102A	31.230528	-10.482594
697	MCF102A	31.273777	-10.473094
698	MCF102A	31.255411	-10.436877
699	MCF102A	31.59309	-19.038637
700	MCF102A	31.185722	-10.367059
701	MCF102A	31.174397	-10.355596
702	MCF102A	31.127281	-10.551862
703	MCF102A	30.879723	-18.932318
704	MCF102A	31.058464	-9.81959
705	MCF102A	31.122948	-10.086519
706	MCF102A	31.105232	-9.875635
707	MCF102A	30.930101	-9.801974
708	MCF102A	31.059237	-10.123622
709	MCF102A	31.1141	-10.172053
710	MCF102A	31.092512	-9.658353
711	MCF102A	31.07665	-9.726358
712	MCF102A	31.082315	-9.723699
713	MCF102A	31.07886	-9.381922
714	MCF102A	31.06121	-9.290268
715	MCF102A	31.196615	-9.413432
716	MCF102A	31.163412	-9.782844
717	MCF102A	31.151312	-9.820729
718	MCF102A	31.233706	-10.003609
719	MCF102A	31.231253	-9.732295
720	MCF102A	31.28878	-9.726747
721	MCF102A	31.062225	-9.370624
722	MCF102A	30.94037	-9.486542
723	MCF102A	30.623095	-8.9386215
724	MCF102A	31.162172	-9.806746
725	MCF102A	31.11244	-9.6498995
726	MCF102A	30.547228	-8.422365
727	MCF102A	30.265312	-7.8854175
728	MCF102A	30.26147	-7.8203855
729	MCF102A	30.43976	-7.871465
